ISBN	Response Group	Log time	Log date
9781137575999	ItemAttributes	12:23:55	27:09:17
9781137584786	ItemAttributes	12:24:03	27:09:17
9781137568397	ItemAttributes	12:24:04	27:09:17
9781137601537	ItemAttributes	12:24:05	27:09:17
9781137582140	ItemAttributes	12:24:17	27:09:17
9781137575227	ItemAttributes	12:24:18	27:09:17
9781137597748	ItemAttributes	12:24:19	27:09:17
9781137597397	ItemAttributes	12:24:25	27:09:17
9781137567628	ItemAttributes	12:24:26	27:09:17
9781137575234	ItemAttributes	12:24:27	27:09:17
9781137567864	ItemAttributes	12:24:35	27:09:17
9781137586247	ItemAttributes	12:24:36	27:09:17
9781137565402	ItemAttributes	12:24:37	27:09:17
9781137575241	ItemAttributes	12:24:38	27:09:17
9781137601575	ItemAttributes	12:24:44	27:09:17
9781137602619	ItemAttributes	12:24:45	27:09:17
9781137603388	ItemAttributes	12:24:46	27:09:17
9781137581990	ItemAttributes	12:24:47	27:09:17
9781349949090	ItemAttributes	12:24:48	27:09:17
9781349950300	ItemAttributes	12:24:50	27:09:17
9781349950379	ItemAttributes	12:24:51	27:09:17
9781137410108	ItemAttributes	12:24:52	27:09:17
9781137348241	ItemAttributes	12:24:53	27:09:17
9781137529541	ItemAttributes	12:24:57	27:09:17
9781137405838	ItemAttributes	12:24:58	27:09:17
9781137576620	ItemAttributes	12:24:59	27:09:17
9781137469557	ItemAttributes	12:25:00	27:09:17
9780230223738	ItemAttributes	12:25:08	27:09:17
9781137033222	ItemAttributes	12:25:09	27:09:17
9781137443069	ItemAttributes	12:25:10	27:09:17
9781137471871	ItemAttributes	12:25:11	27:09:17
9781137431530	ItemAttributes	12:25:15	27:09:17
9781137306449	ItemAttributes	12:25:16	27:09:17
9781137494733	ItemAttributes	12:25:17	27:09:17
9781137294036	ItemAttributes	12:25:21	27:09:17
9780333764350	ItemAttributes	12:25:22	27:09:17
9781137535849	ItemAttributes	12:25:23	27:09:17
9781137576828	ItemAttributes	12:25:29	27:09:17
9780230308343	ItemAttributes	12:25:30	27:09:17
9781137430601	ItemAttributes	12:25:31	27:09:17
9781137404213	ItemAttributes	12:25:41	27:09:17
9781137335463	ItemAttributes	12:25:42	27:09:17
9781137530660	ItemAttributes	12:25:43	27:09:17
9783709118979	ItemAttributes	12:25:44	27:09:17
9783476026354	ItemAttributes	12:25:45	27:09:17
9783476040602	ItemAttributes	12:25:49	27:09:17
9783476026477	ItemAttributes	12:25:50	27:09:17
9783476040688	ItemAttributes	12:25:51	27:09:17
9783476040725	ItemAttributes	12:25:52	27:09:17
9783476040749	ItemAttributes	12:25:56	27:09:17
9783476026880	ItemAttributes	12:25:57	27:09:17
9783476026415	ItemAttributes	12:25:58	27:09:17
9783476040350	ItemAttributes	12:25:59	27:09:17
9788847039414	ItemAttributes	12:26:00	27:09:17
9789462650770	ItemAttributes	12:26:04	27:09:17
9789462650800	ItemAttributes	12:26:05	27:09:17
9789462650923	ItemAttributes	12:26:06	27:09:17
9789462651524	ItemAttributes	12:26:16	27:09:17
9783662488867	ItemAttributes	12:26:17	27:09:17
9783642410888	ItemAttributes	12:26:18	27:09:17
9783642454264	ItemAttributes	12:26:24	27:09:17
9783662466148	ItemAttributes	12:26:25	27:09:17
9783662455784	ItemAttributes	12:26:26	27:09:17
9783642045653	ItemAttributes	12:26:27	27:09:17
9783662498606	ItemAttributes	12:26:31	27:09:17
9783662440360	ItemAttributes	12:26:32	27:09:17
9783662465127	ItemAttributes	12:26:33	27:09:17
9783662481813	ItemAttributes	12:26:34	27:09:17
9783662435960	ItemAttributes	12:26:40	27:09:17
9783662479865	ItemAttributes	12:26:41	27:09:17
9783662470275	ItemAttributes	12:26:42	27:09:17
9783827418937	ItemAttributes	12:26:52	27:09:17
9783662485842	ItemAttributes	12:26:53	27:09:17
9783662481509	ItemAttributes	12:26:54	27:09:17
9783642297748	ItemAttributes	12:26:55	27:09:17
9783642027390	ItemAttributes	12:26:59	27:09:17
9783662473450	ItemAttributes	12:27:00	27:09:17
9783662484067	ItemAttributes	12:27:01	27:09:17
9783642372667	ItemAttributes	12:27:02	27:09:17
9783662495551	ItemAttributes	12:27:03	27:09:17
9783642450396	ItemAttributes	12:27:07	27:09:17
9783642379277	ItemAttributes	12:27:08	27:09:17
9783662512623	ItemAttributes	12:27:09	27:09:17
9783662533871	ItemAttributes	12:27:19	27:09:17
9783662466223	ItemAttributes	12:27:20	27:09:17
9783662464571	ItemAttributes	12:27:21	27:09:17
9783662232606	ItemAttributes	12:27:22	27:09:17
9783662493717	ItemAttributes	12:27:28	27:09:17
9783662491355	ItemAttributes	12:27:29	27:09:17
9783642546013	ItemAttributes	12:27:30	27:09:17
9783662453308	ItemAttributes	12:27:32	27:09:17
9783662462751	ItemAttributes	12:27:33	27:09:17
9783662493168	ItemAttributes	12:27:34	27:09:17
9783662474334	ItemAttributes	12:27:35	27:09:17
9783642540189	ItemAttributes	12:27:46	27:09:17
9783662478929	ItemAttributes	12:27:47	27:09:17
9783642549472	ItemAttributes	12:27:48	27:09:17
9783662489215	ItemAttributes	12:27:49	27:09:17
9783662489512	ItemAttributes	12:27:53	27:09:17
9783662530665	ItemAttributes	12:27:56	27:09:17
9783662477236	ItemAttributes	12:27:57	27:09:17
9783662527146	ItemAttributes	12:27:58	27:09:17
9783662472576	ItemAttributes	12:28:04	27:09:17
9783662471098	ItemAttributes	12:28:05	27:09:17
9783662481929	ItemAttributes	12:28:06	27:09:17
9783662482490	ItemAttributes	12:28:14	27:09:17
9783662496107	ItemAttributes	12:28:15	27:09:17
9783662490433	ItemAttributes	12:28:16	27:09:17
9783662482117	ItemAttributes	12:28:17	27:09:17
9783662471890	ItemAttributes	12:28:21	27:09:17
9783662491164	ItemAttributes	12:28:22	27:09:17
9783662484180	ItemAttributes	12:28:23	27:09:17
9783662485514	ItemAttributes	12:28:24	27:09:17
9783662468623	ItemAttributes	12:28:30	27:09:17
9783662458082	ItemAttributes	12:28:31	27:09:17
9783662481981	ItemAttributes	12:28:32	27:09:17
9783662497289	ItemAttributes	12:28:36	27:09:17
9783662465707	ItemAttributes	12:28:37	27:09:17
9783662480748	ItemAttributes	12:28:38	27:09:17
9783662516553	ItemAttributes	12:28:46	27:09:17
9783662478325	ItemAttributes	12:28:49	27:09:17
9783662468661	ItemAttributes	12:28:50	27:09:17
9783662484838	ItemAttributes	12:28:51	27:09:17
9783662474952	ItemAttributes	12:28:52	27:09:17
9783662528624	ItemAttributes	12:28:54	27:09:17
9783662473603	ItemAttributes	12:28:55	27:09:17
9783662488669	ItemAttributes	12:28:56	27:09:17
9783662493656	ItemAttributes	12:29:08	27:09:17
9783662493687	ItemAttributes	12:29:09	27:09:17
9783662489369	ItemAttributes	12:29:10	27:09:17
9783662486368	ItemAttributes	12:29:12	27:09:17
9783662504307	ItemAttributes	12:29:16	27:09:17
9783662482049	ItemAttributes	12:29:17	27:09:17
9783662493243	ItemAttributes	12:29:18	27:09:17
9783662488805	ItemAttributes	12:29:19	27:09:17
9783662491669	ItemAttributes	12:29:23	27:09:17
9783662493120	ItemAttributes	12:29:24	27:09:17
9783662491263	ItemAttributes	12:29:25	27:09:17
9783662495605	ItemAttributes	12:29:28	27:09:17
9783662491577	ItemAttributes	12:29:30	27:09:17
9783662492284	ItemAttributes	12:29:31	27:09:17
9783662490846	ItemAttributes	12:29:32	27:09:17
9783662491034	ItemAttributes	12:29:34	27:09:17
9783662493045	ItemAttributes	12:29:35	27:09:17
9783662502877	ItemAttributes	12:29:36	27:09:17
9783662490952	ItemAttributes	12:29:37	27:09:17
9783662493267	ItemAttributes	12:29:39	27:09:17
9783662493007	ItemAttributes	12:29:40	27:09:17
9783662493090	ItemAttributes	12:29:41	27:09:17
9783662528358	ItemAttributes	12:29:42	27:09:17
9783662494301	ItemAttributes	12:29:48	27:09:17
9783662497678	ItemAttributes	12:29:49	27:09:17
9783662497784	ItemAttributes	12:29:50	27:09:17
9783662493564	ItemAttributes	12:29:51	27:09:17
9783662496541	ItemAttributes	12:29:55	27:09:17
9783662499474	ItemAttributes	12:29:56	27:09:17
9783662495339	ItemAttributes	12:29:57	27:09:17
9783662495285	ItemAttributes	12:29:58	27:09:17
9783662533536	ItemAttributes	12:29:59	27:09:17
9783662503980	ItemAttributes	12:30:01	27:09:17
9783662528792	ItemAttributes	12:30:02	27:09:17
9783662528433	ItemAttributes	12:30:03	27:09:17
9783662528310	ItemAttributes	12:30:09	27:09:17
9783662531730	ItemAttributes	12:30:10	27:09:17
9783662531761	ItemAttributes	12:30:11	27:09:17
9783662534540	ItemAttributes	12:30:23	27:09:17
9783662533567	ItemAttributes	12:30:24	27:09:17
9783662536803	ItemAttributes	12:30:25	27:09:17
9783662538890	ItemAttributes	12:30:31	27:09:17
9783662540534	ItemAttributes	12:30:32	27:09:17
9783319339290	ItemAttributes	12:30:33	27:09:17
9783319256320	ItemAttributes	12:30:34	27:09:17
9783319310886	ItemAttributes	12:30:35	27:09:17
9783319283159	ItemAttributes	12:30:37	27:09:17
9783319310978	ItemAttributes	12:30:38	27:09:17
9783319282947	ItemAttributes	12:30:39	27:09:17
9783319298498	ItemAttributes	12:30:40	27:09:17
9783319322902	ItemAttributes	12:30:41	27:09:17
9783319285986	ItemAttributes	12:30:46	27:09:17
9783319280608	ItemAttributes	12:30:47	27:09:17
9783319283630	ItemAttributes	12:30:48	27:09:17
9783319400358	ItemAttributes	12:30:49	27:09:17
9783319399638	ItemAttributes	12:30:50	27:09:17
9783319400266	ItemAttributes	12:30:52	27:09:17
9783319305622	ItemAttributes	12:30:53	27:09:17
9783319277882	ItemAttributes	12:30:54	27:09:17
9783319193021	ItemAttributes	12:30:55	27:09:17
9783319302300	ItemAttributes	12:30:59	27:09:17
9783319196732	ItemAttributes	12:31:00	27:09:17
9783319285320	ItemAttributes	12:31:01	27:09:17
9783319263823	ItemAttributes	12:31:02	27:09:17
9783319390420	ItemAttributes	12:31:08	27:09:17
9783319236261	ItemAttributes	12:31:09	27:09:17
9783319304618	ItemAttributes	12:31:10	27:09:17
9783319309149	ItemAttributes	12:31:11	27:09:17
9783319248455	ItemAttributes	12:31:19	27:09:17
9783319239309	ItemAttributes	12:31:20	27:09:17
9783319139531	ItemAttributes	12:31:21	27:09:17
9783319287539	ItemAttributes	12:31:23	27:09:17
9783319236681	ItemAttributes	12:31:24	27:09:17
9783319227702	ItemAttributes	12:31:25	27:09:17
9783319143460	ItemAttributes	12:31:26	27:09:17
9783319315850	ItemAttributes	12:31:27	27:09:17
9783319169781	ItemAttributes	12:31:31	27:09:17
9783319233673	ItemAttributes	12:31:32	27:09:17
9783319234519	ItemAttributes	12:31:42	27:09:17
9783319315973	ItemAttributes	12:31:43	27:09:17
9783319274027	ItemAttributes	12:31:44	27:09:17
9783319153377	ItemAttributes	12:31:45	27:09:17
9783319280936	ItemAttributes	12:31:47	27:09:17
9783319284903	ItemAttributes	12:31:48	27:09:17
9783319680200	ItemAttributes	12:31:49	27:09:17
9783319306247	ItemAttributes	12:31:50	27:09:17
9783319259055	ItemAttributes	12:32:02	27:09:17
9783319083582	ItemAttributes	12:32:03	27:09:17
9783319216492	ItemAttributes	12:32:04	27:09:17
9783319395913	ItemAttributes	12:32:05	27:09:17
9783319262079	ItemAttributes	12:32:09	27:09:17
9783319218304	ItemAttributes	12:32:10	27:09:17
9783319284088	ItemAttributes	12:32:11	27:09:17
9783319304373	ItemAttributes	12:32:17	27:09:17
9783319394220	ItemAttributes	12:32:20	27:09:17
9783319274171	ItemAttributes	12:32:21	27:09:17
9783319177151	ItemAttributes	12:32:22	27:09:17
9783319242217	ItemAttributes	12:32:24	27:09:17
9783319213736	ItemAttributes	12:32:25	27:09:17
9783319254906	ItemAttributes	12:32:26	27:09:17
9783319236711	ItemAttributes	12:32:27	27:09:17
9783319207254	ItemAttributes	12:32:30	27:09:17
9783319200453	ItemAttributes	12:32:34	27:09:17
9783319272634	ItemAttributes	12:32:35	27:09:17
9783319247724	ItemAttributes	12:32:36	27:09:17
9783319319414	ItemAttributes	12:32:40	27:09:17
9783319342122	ItemAttributes	12:32:41	27:09:17
9783319280660	ItemAttributes	12:32:42	27:09:17
9783319226910	ItemAttributes	12:32:43	27:09:17
9783319279497	ItemAttributes	12:32:47	27:09:17
9783319262048	ItemAttributes	12:32:48	27:09:17
9783319294025	ItemAttributes	12:32:49	27:09:17
9783319143941	ItemAttributes	12:32:50	27:09:17
9783319206325	ItemAttributes	12:32:51	27:09:17
9783319226491	ItemAttributes	12:32:59	27:09:17
9783319253985	ItemAttributes	12:33:02	27:09:17
9783319256627	ItemAttributes	12:33:03	27:09:17
9783319269092	ItemAttributes	12:33:04	27:09:17
9783319264837	ItemAttributes	12:33:08	27:09:17
9783319318967	ItemAttributes	12:33:09	27:09:17
9783319268040	ItemAttributes	12:33:10	27:09:17
9783319195209	ItemAttributes	12:33:11	27:09:17
9783319267265	ItemAttributes	12:33:17	27:09:17
9783319070520	ItemAttributes	12:33:18	27:09:17
9783319288888	ItemAttributes	12:33:19	27:09:17
9783319231464	ItemAttributes	12:33:20	27:09:17
9783319275604	ItemAttributes	12:33:23	27:09:17
9783319263915	ItemAttributes	12:33:25	27:09:17
9783319217949	ItemAttributes	12:33:26	27:09:17
9783319246642	ItemAttributes	12:33:27	27:09:17
9783319161266	ItemAttributes	12:33:35	27:09:17
9783319311210	ItemAttributes	12:33:36	27:09:17
9783319053929	ItemAttributes	12:33:37	27:09:17
9783319414768	ItemAttributes	12:33:38	27:09:17
9783319075419	ItemAttributes	12:33:42	27:09:17
9783319172378	ItemAttributes	12:33:43	27:09:17
9783319243412	ItemAttributes	12:33:46	27:09:17
9783319429564	ItemAttributes	12:33:47	27:09:17
9783319371740	ItemAttributes	12:33:51	27:09:17
9783319239965	ItemAttributes	12:33:52	27:09:17
9783319340777	ItemAttributes	12:33:53	27:09:17
9783319283067	ItemAttributes	12:34:03	27:09:17
9783319459783	ItemAttributes	12:34:04	27:09:17
9783319230474	ItemAttributes	12:34:05	27:09:17
9783319194301	ItemAttributes	12:34:13	27:09:17
9783319244136	ItemAttributes	12:34:14	27:09:17
9783319266589	ItemAttributes	12:34:15	27:09:17
9783319223384	ItemAttributes	12:34:16	27:09:17
9783319162799	ItemAttributes	12:34:24	27:09:17
9783319291505	ItemAttributes	12:34:25	27:09:17
9783319269337	ItemAttributes	12:34:26	27:09:17
9783319267869	ItemAttributes	12:34:29	27:09:17
9783319268552	ItemAttributes	12:34:31	27:09:17
9783319180595	ItemAttributes	12:34:32	27:09:17
9783319224909	ItemAttributes	12:34:33	27:09:17
9783319440323	ItemAttributes	12:34:34	27:09:17
9783319092492	ItemAttributes	12:34:38	27:09:17
9783319247397	ItemAttributes	12:34:39	27:09:17
9783319262802	ItemAttributes	12:34:40	27:09:17
9783319262499	ItemAttributes	12:34:44	27:09:17
9783319294261	ItemAttributes	12:34:45	27:09:17
9783319329567	ItemAttributes	12:34:46	27:09:17
9783319231525	ItemAttributes	12:34:47	27:09:17
9783319280189	ItemAttributes	12:34:51	27:09:17
9783319240862	ItemAttributes	12:34:52	27:09:17
9783319241975	ItemAttributes	12:34:53	27:09:17
9783319240954	ItemAttributes	12:34:54	27:09:17
9783319319681	ItemAttributes	12:34:56	27:09:17
9783319245492	ItemAttributes	12:34:57	27:09:17
9783319304014	ItemAttributes	12:34:58	27:09:17
9783319267890	ItemAttributes	12:34:59	27:09:17
9783319082035	ItemAttributes	12:35:03	27:09:17
9783319414553	ItemAttributes	12:35:04	27:09:17
9783319267463	ItemAttributes	12:35:05	27:09:17
9783319275574	ItemAttributes	12:35:06	27:09:17
9783319228150	ItemAttributes	12:35:08	27:09:17
9783319197302	ItemAttributes	12:35:09	27:09:17
9783319295121	ItemAttributes	12:35:10	27:09:17
9783319405353	ItemAttributes	12:35:11	27:09:17
9783319120355	ItemAttributes	12:35:20	27:09:17
9783319189734	ItemAttributes	12:35:21	27:09:17
9783319247540	ItemAttributes	12:35:22	27:09:17
9783319197845	ItemAttributes	12:35:25	27:09:17
9783319303116	ItemAttributes	12:35:29	27:09:17
9783319193472	ItemAttributes	12:35:30	27:09:17
9783319333243	ItemAttributes	12:35:31	27:09:17
9783319196701	ItemAttributes	12:35:32	27:09:17
9783319157344	ItemAttributes	12:35:34	27:09:17
9783319200125	ItemAttributes	12:35:35	27:09:17
9783319249438	ItemAttributes	12:35:36	27:09:17
9783319084664	ItemAttributes	12:35:37	27:09:17
9783319213071	ItemAttributes	12:35:41	27:09:17
9783319124261	ItemAttributes	12:35:42	27:09:17
9783319266138	ItemAttributes	12:35:43	27:09:17
9783319215235	ItemAttributes	12:35:44	27:09:17
9783319260716	ItemAttributes	12:35:50	27:09:17
9783319286297	ItemAttributes	12:35:51	27:09:17
9783319181844	ItemAttributes	12:35:52	27:09:17
9783319363349	ItemAttributes	12:35:53	27:09:17
9783319222967	ItemAttributes	12:35:55	27:09:17
9783319486888	ItemAttributes	12:35:56	27:09:17
9783319201788	ItemAttributes	12:35:57	27:09:17
9783319248936	ItemAttributes	12:35:58	27:09:17
9783319095578	ItemAttributes	12:35:59	27:09:17
9783319252995	ItemAttributes	12:36:01	27:09:17
9783319135687	ItemAttributes	12:36:02	27:09:17
9783319244464	ItemAttributes	12:36:03	27:09:17
9783319211787	ItemAttributes	12:36:04	27:09:17
9783319231495	ItemAttributes	12:36:05	27:09:17
9783319393476	ItemAttributes	12:36:07	27:09:17
9783319262222	ItemAttributes	12:36:08	27:09:17
9783319339115	ItemAttributes	12:36:09	27:09:17
9783319214870	ItemAttributes	12:36:19	27:09:17
9783319293745	ItemAttributes	12:36:20	27:09:17
9783319225449	ItemAttributes	12:36:21	27:09:17
9783319231730	ItemAttributes	12:36:29	27:09:17
9783319192871	ItemAttributes	12:36:30	27:09:17
9783319285412	ItemAttributes	12:36:31	27:09:17
9783319268941	ItemAttributes	12:36:34	27:09:17
9783319250922	ItemAttributes	12:36:38	27:09:17
9783319392516	ItemAttributes	12:36:39	27:09:17
9783319214849	ItemAttributes	12:36:40	27:09:17
9783319252339	ItemAttributes	12:36:42	27:09:17
9783319341828	ItemAttributes	12:36:43	27:09:17
9783319221588	ItemAttributes	12:36:44	27:09:17
9783319195025	ItemAttributes	12:36:46	27:09:17
9783319225807	ItemAttributes	12:36:47	27:09:17
9783319335056	ItemAttributes	12:36:48	27:09:17
9783319267081	ItemAttributes	12:36:49	27:09:17
9783319180168	ItemAttributes	12:36:53	27:09:17
9783319327525	ItemAttributes	12:36:54	27:09:17
9783319322483	ItemAttributes	12:36:55	27:09:17
9783319255576	ItemAttributes	12:36:56	27:09:17
9783319204802	ItemAttributes	12:37:02	27:09:17
9783319479873	ItemAttributes	12:37:03	27:09:17
9783319264486	ItemAttributes	12:37:04	27:09:17
9783319260891	ItemAttributes	12:37:05	27:09:17
9783319308678	ItemAttributes	12:37:06	27:09:17
9783319237862	ItemAttributes	12:37:08	27:09:17
9783319201665	ItemAttributes	12:37:09	27:09:17
9783319203904	ItemAttributes	12:37:10	27:09:17
9783319235578	ItemAttributes	12:37:11	27:09:17
9783319222998	ItemAttributes	12:37:12	27:09:17
9783319282398	ItemAttributes	12:37:14	27:09:17
9783319372730	ItemAttributes	12:37:15	27:09:17
9783319281353	ItemAttributes	12:37:16	27:09:17
9783319270388	ItemAttributes	12:37:17	27:09:17
9783319286327	ItemAttributes	12:37:18	27:09:17
9783319236230	ItemAttributes	12:37:20	27:09:17
9783319253206	ItemAttributes	12:37:21	27:09:17
9783319281070	ItemAttributes	12:37:22	27:09:17
9783319283272	ItemAttributes	12:37:23	27:09:17
9783319432243	ItemAttributes	12:37:27	27:09:17
9783319125619	ItemAttributes	12:37:28	27:09:17
9783319181554	ItemAttributes	12:37:29	27:09:17
9783319278919	ItemAttributes	12:37:32	27:09:17
9783319282725	ItemAttributes	12:37:34	27:09:17
9783319282916	ItemAttributes	12:37:35	27:09:17
9783319181523	ItemAttributes	12:37:36	27:09:17
9783319277707	ItemAttributes	12:37:37	27:09:17
9783319234090	ItemAttributes	12:37:41	27:09:17
9783319311456	ItemAttributes	12:37:42	27:09:17
9783319176499	ItemAttributes	12:37:43	27:09:17
9783319191973	ItemAttributes	12:37:47	27:09:17
9783319298610	ItemAttributes	12:37:48	27:09:17
9783319315737	ItemAttributes	12:37:49	27:09:17
9783319249582	ItemAttributes	12:37:50	27:09:17
9783319225142	ItemAttributes	12:37:58	27:09:17
9783319166728	ItemAttributes	12:37:59	27:09:17
9783319196138	ItemAttributes	12:38:00	27:09:17
9783319168883	ItemAttributes	12:38:01	27:09:17
9783319328522	ItemAttributes	12:38:03	27:09:17
9783319287447	ItemAttributes	12:38:04	27:09:17
9783319431406	ItemAttributes	12:38:05	27:09:17
9783319266961	ItemAttributes	12:38:06	27:09:17
9783319133768	ItemAttributes	12:38:07	27:09:17
9783319367132	ItemAttributes	12:38:13	27:09:17
9783319282510	ItemAttributes	12:38:14	27:09:17
9783319290867	ItemAttributes	12:38:15	27:09:17
9783319265377	ItemAttributes	12:38:23	27:09:17
9783319303628	ItemAttributes	12:38:24	27:09:17
9783319351308	ItemAttributes	12:38:25	27:09:17
9783319242248	ItemAttributes	12:38:26	27:09:17
9783319247571	ItemAttributes	12:38:28	27:09:17
9783319259116	ItemAttributes	12:38:29	27:09:17
9783319268972	ItemAttributes	12:38:30	27:09:17
9783319275215	ItemAttributes	12:38:31	27:09:17
9783319312255	ItemAttributes	12:38:32	27:09:17
9783319242699	ItemAttributes	12:38:36	27:09:17
9783319196404	ItemAttributes	12:38:37	27:09:17
9783319310916	ItemAttributes	12:38:38	27:09:17
9783319407388	ItemAttributes	12:38:39	27:09:17
9783319291598	ItemAttributes	12:38:40	27:09:17
9783319194363	ItemAttributes	12:38:42	27:09:17
